datetime,near_open,near_high,near_low,near_close,near_vol,near_hold,symbol_x,far_open,far_high,far_low,far_close,far_vol,far_hold,symbol_y,product,near_symbol,far_symbol,raw_basis,raw_annualized_rate,dividend_adjusted_basis,adj_annualized_rate,dividend_between,days_to_near_expiry,days_to_far_expiry,near_expiry,far_expiry
2026-03-26 10:15:00,7555.0,7572.0,7551.0,7560.8,1299,144882,IC2606,7381.0,7395.4,7375.8,7385.4,218,64717,IC2609,IC,IC2606,IC2609,-175.40000000000055,-9.30493429964388,-157.40000000000055,-8.350037963306429,18.0,55,146,2026-06-19,2026-09-18
2026-03-26 10:20:00,7550.6,7562.8,7543.2,7543.8,1191,144779,IC2606,7385.4,7386.6,7368.2,7369.0,236,64630,IC2609,IC,IC2606,IC2609,-174.80000000000018,-9.29400141998568,-156.80000000000018,-8.336953218842991,18.0,55,146,2026-06-19,2026-09-18
2026-03-26 10:25:00,7543.2,7561.0,7533.2,7534.4,1184,144509,IC2606,7369.0,7385.8,7358.6,7358.6,217,64586,IC2609,IC,IC2606,IC2609,-175.79999999999927,-9.358832397163214,-157.79999999999927,-8.400590172197692,18.0,55,146,2026-06-19,2026-09-18
2026-03-26 10:30:00,7534.4,7542.2,7529.0,7537.0,1355,144147,IC2606,7358.6,7366.6,7355.2,7362.2,197,64543,IC2609,IC,IC2606,IC2609,-174.80000000000018,-9.302386614314447,-156.80000000000018,-8.344474949224859,18.0,55,146,2026-06-19,2026-09-18
2026-03-26 10:35:00,7539.4,7553.0,7527.0,7528.0,1634,143889,IC2606,7364.0,7378.0,7353.0,7354.4,242,64460,IC2609,IC,IC2606,IC2609,-173.60000000000036,-9.249570832992744,-155.60000000000036,-8.290513949387506,18.0,55,146,2026-06-19,2026-09-18
2026-03-26 10:40:00,7528.4,7535.0,7512.2,7518.2,1943,143388,IC2606,7355.4,7361.0,7337.8,7345.2,404,64286,IC2609,IC,IC2606,IC2609,-173.0,-9.229617447009906,-155.0,-8.26931042940194,18.0,55,146,2026-06-19,2026-09-18
2026-03-26 10:45:00,7518.2,7534.8,7518.2,7526.0,1100,143319,IC2606,7345.2,7359.8,7344.2,7350.2,138,64225,IC2609,IC,IC2606,IC2609,-175.80000000000018,-9.369278077755364,-157.80000000000018,-8.409966329179731,18.0,55,146,2026-06-19,2026-09-18
2026-03-26 10:50:00,7526.6,7532.4,7518.2,7522.0,781,143172,IC2606,7350.2,7358.6,7344.2,7348.6,138,64178,IC2609,IC,IC2606,IC2609,-173.39999999999964,-9.246284159870951,-155.39999999999964,-8.286462274763238,18.0,55,146,2026-06-19,2026-09-18
2026-03-26 10:55:00,7523.0,7528.0,7514.0,7521.4,1143,143187,IC2606,7348.6,7353.8,7340.2,7344.8,184,64098,IC2609,IC,IC2606,IC2609,-176.59999999999945,-9.417670371748041,-158.59999999999945,-8.457771919361488,18.0,55,146,2026-06-19,2026-09-18
2026-03-26 11:00:00,7521.2,7522.2,7503.2,7518.8,1194,143047,IC2606,7344.8,7346.0,7330.2,7345.8,232,64015,IC2609,IC,IC2606,IC2609,-173.0,-9.228880923832246,-155.0,-8.268650538693628,18.0,55,146,2026-06-19,2026-09-18
2026-03-26 11:05:00,7519.8,7526.8,7512.4,7516.2,997,143004,IC2606,7343.8,7352.4,7339.2,7342.4,156,63989,IC2609,IC,IC2606,IC2609,-173.80000000000018,-9.274765042307159,-155.80000000000018,-8.314202494772474,18.0,55,146,2026-06-19,2026-09-18
2026-03-26 11:10:00,7516.2,7524.2,7506.6,7511.2,794,142850,IC2606,7342.4,7350.2,7333.2,7337.8,155,63944,IC2609,IC,IC2606,IC2609,-173.39999999999964,-9.259578955499693,-155.39999999999964,-8.298376987800761,18.0,55,146,2026-06-19,2026-09-18
2026-03-26 11:15:00,7511.2,7522.6,7508.8,7519.6,574,142778,IC2606,7337.8,7347.4,7335.0,7346.4,94,63919,IC2609,IC,IC2606,IC2609,-173.20000000000073,-9.23856716718043,-155.20000000000073,-8.27843893964436,18.0,55,146,2026-06-19,2026-09-18
2026-03-26 11:20:00,7519.6,7521.6,7495.4,7500.2,1531,142660,IC2606,7346.4,7346.8,7325.0,7328.2,242,63912,IC2609,IC,IC2606,IC2609,-172.0,-9.198289510814508,-154.0,-8.235677817822292,18.0,55,146,2026-06-19,2026-09-18
2026-03-26 11:25:00,7500.2,7508.8,7495.0,7508.8,1177,142846,IC2606,7328.2,7332.4,7322.0,7331.8,214,63874,IC2609,IC,IC2606,IC2609,-177.0,-9.454840386547183,-159.0,-8.493331194694926,18.0,55,146,2026-06-19,2026-09-18
2026-03-26 11:30:00,7508.8,7509.0,7494.4,7501.0,1223,142951,IC2606,7334.2,7334.2,7318.0,7324.2,225,63856,IC2609,IC,IC2606,IC2609,-176.80000000000018,-9.453977564896118,-158.80000000000018,-8.491468536795836,18.0,55,146,2026-06-19,2026-09-18
2026-03-26 13:05:00,7500.4,7503.8,7480.6,7485.2,2456,142657,IC2606,7324.6,7327.2,7303.6,7311.4,682,63649,IC2609,IC,IC2606,IC2609,-173.80000000000018,-9.313176536497231,-155.80000000000018,-8.348635813499822,18.0,55,146,2026-06-19,2026-09-18
2026-03-26 13:10:00,7485.2,7485.2,7449.4,7454.8,3253,143040,IC2606,7310.8,7312.0,7273.4,7276.6,597,63663,IC2609,IC,IC2606,IC2609,-178.19999999999982,-9.58789292480336,-160.19999999999982,-8.61941889199494,18.0,55,146,2026-06-19,2026-09-18
2026-03-26 13:15:00,7452.8,7458.2,7435.0,7443.6,2996,143264,IC2606,7276.6,7284.4,7260.8,7268.8,506,63633,IC2609,IC,IC2606,IC2609,-174.80000000000018,-9.419110096201834,-156.80000000000018,-8.449178850597526,18.0,55,146,2026-06-19,2026-09-18
2026-03-26 13:20:00,7443.6,7451.2,7442.6,7450.0,2097,143014,IC2606,7269.6,7277.4,7269.0,7275.6,296,63665,IC2609,IC,IC2606,IC2609,-174.39999999999964,-9.389483000221235,-156.39999999999964,-8.420384984143354,18.0,55,146,2026-06-19,2026-09-18
2026-03-26 13:25:00,7450.0,7450.4,7412.2,7429.4,3190,143168,IC2606,7275.6,7275.6,7238.0,7256.2,616,63716,IC2609,IC,IC2606,IC2609,-173.19999999999982,-9.350732181647185,-155.19999999999982,-8.378947081937891,18.0,55,146,2026-06-19,2026-09-18
2026-03-26 13:30:00,7429.6,7430.8,7406.6,7424.0,2662,143733,IC2606,7257.0,7257.0,7232.6,7248.4,485,63807,IC2609,IC,IC2606,IC2609,-175.60000000000036,-9.48719922319062,-157.60000000000036,-8.514707275483156,18.0,55,146,2026-06-19,2026-09-18
2026-03-26 13:35:00,7428.4,7430.2,7412.6,7425.2,1879,143984,IC2606,7253.0,7256.4,7239.4,7250.4,418,63892,IC2609,IC,IC2606,IC2609,-174.80000000000018,-9.442451100588263,-156.80000000000018,-8.470116319063157,18.0,55,146,2026-06-19,2026-09-18
2026-03-26 13:40:00,7424.8,7434.2,7420.4,7428.2,1818,144288,IC2606,7250.4,7259.8,7246.2,7256.4,356,64014,IC2609,IC,IC2606,IC2609,-171.80000000000018,-9.276647264315887,-153.80000000000018,-8.304705176087216,18.0,55,146,2026-06-19,2026-09-18
2026-03-26 13:45:00,7429.2,7448.2,7427.0,7434.2,1801,144701,IC2606,7256.4,7273.6,7252.4,7261.0,398,64090,IC2609,IC,IC2606,IC2609,-173.19999999999982,-9.344694744603265,-155.19999999999982,-8.373537092161817,18.0,55,146,2026-06-19,2026-09-18
2026-03-26 13:50:00,7434.0,7445.0,7423.6,7435.8,1531,145178,IC2606,7258.6,7270.2,7249.0,7259.8,337,64104,IC2609,IC,IC2606,IC2609,-176.0,-9.493720459588287,-158.0,-8.522771776221303,18.0,55,146,2026-06-19,2026-09-18
2026-03-26 13:55:00,7438.0,7441.2,7426.2,7433.8,41,145342,IC2606,7260.8,7266.2,7253.0,7259.8,143,64102,IC2609,IC,IC2606,IC2609,-174.0,-9.38836245139885,-156.0,-8.417152542633453,18.0,55,146,2026-06-19,2026-09-18
