datetime,near_open,near_high,near_low,near_close,near_vol,near_hold,symbol_x,far_open,far_high,far_low,far_close,far_vol,far_hold,symbol_y,product,near_symbol,far_symbol,raw_basis,raw_annualized_rate,dividend_adjusted_basis,adj_annualized_rate,dividend_between,days_to_near_expiry,days_to_far_expiry,near_expiry,far_expiry
2026-04-22 13:35:00,4731.2,4739.0,4730.6,4738.2,1867,136416,IF2606,4651.8,4661.4,4651.6,4660.6,608,68191,IF2609,IF,IF2606,IF2609,-77.59999999999945,-6.569008215202926,-32.599999999999454,-2.7596606677269757,45.0,55,146,2026-06-19,2026-09-18
2026-04-22 13:40:00,4738.4,4739.0,4732.4,4734.6,1221,136856,IF2606,4661.4,4661.4,4655.0,4657.6,453,68462,IF2609,IF,IF2606,IF2609,-77.0,-6.523173105355337,-32.0,-2.710929082745075,45.0,55,146,2026-06-19,2026-09-18
2026-04-22 13:45:00,4734.4,4736.0,4730.4,4730.4,733,137105,IF2606,4656.4,4658.6,4652.8,4652.8,365,68451,IF2609,IF,IF2606,IF2609,-77.59999999999945,-6.579839913173199,-32.599999999999454,-2.7642110975443845,45.0,55,146,2026-06-19,2026-09-18
2026-04-22 13:50:00,4730.4,4733.4,4727.4,4728.4,847,137376,IF2606,4652.8,4655.6,4650.4,4650.8,270,68498,IF2609,IF,IF2606,IF2609,-77.59999999999945,-6.582623027932177,-32.599999999999454,-2.765380292662202,45.0,55,146,2026-06-19,2026-09-18
2026-04-22 13:55:00,4728.0,4731.4,4727.2,4727.8,575,137506,IF2606,4651.4,4653.8,4649.4,4649.4,130,68548,IF2609,IF,IF2606,IF2609,-78.40000000000055,-6.651329126899205,-33.400000000000546,-2.8336019494698412,45.0,55,146,2026-06-19,2026-09-18
2026-04-22 14:00:00,4727.8,4731.8,4724.6,4731.4,871,137787,IF2606,4649.4,4653.4,4647.0,4653.4,184,68634,IF2609,IF,IF2606,IF2609,-78.0,-6.612358770282429,-33.0,-2.797536402811797,45.0,55,146,2026-06-19,2026-09-18
2026-04-22 14:05:00,4730.6,4735.8,4730.6,4733.6,730,138085,IF2606,4653.0,4658.0,4647.0,4654.8,317,68722,IF2609,IF,IF2606,IF2609,-78.80000000000018,-6.677073138117601,-33.80000000000018,-2.864023757212888,45.0,55,146,2026-06-19,2026-09-18
2026-04-22 14:10:00,4733.6,4735.0,4727.2,4727.4,658,138167,IF2606,4655.0,4656.8,4648.4,4649.2,226,68825,IF2609,IF,IF2606,IF2609,-78.19999999999982,-6.634922804487455,-33.19999999999982,-2.81687259730157,45.0,55,146,2026-06-19,2026-09-18
2026-04-22 14:15:00,4727.8,4728.8,4723.8,4724.4,660,138386,IF2606,4649.0,4649.8,4645.0,4646.0,151,68892,IF2609,IF,IF2606,IF2609,-78.39999999999964,-6.656115876334286,-33.399999999999636,-2.8356412024179054,45.0,55,146,2026-06-19,2026-09-18
2026-04-22 14:20:00,4724.4,4729.4,4724.2,4727.2,705,138650,IF2606,4646.2,4651.4,4646.2,4649.6,193,69003,IF2609,IF,IF2606,IF2609,-77.59999999999945,-6.584294027177718,-32.599999999999454,-2.7660822846132924,45.0,55,146,2026-06-19,2026-09-18
2026-04-22 14:25:00,4727.2,4734.6,4727.2,4734.0,526,138819,IF2606,4649.6,4655.6,4649.6,4655.6,119,69025,IF2609,IF,IF2606,IF2609,-78.39999999999964,-6.642618049462125,-33.399999999999636,-2.82989085270451,45.0,55,146,2026-06-19,2026-09-18
2026-04-22 14:30:00,4734.4,4737.2,4733.4,4735.2,780,138997,IF2606,4655.6,4658.0,4655.0,4656.6,171,69090,IF2609,IF,IF2606,IF2609,-78.59999999999945,-6.657875829188503,-33.599999999999454,-2.8461148582790288,45.0,55,146,2026-06-19,2026-09-18
2026-04-22 14:35:00,4735.2,4739.2,4733.8,4737.8,933,139223,IF2606,4656.6,4660.6,4655.4,4658.2,192,69145,IF2609,IF,IF2606,IF2609,-79.60000000000036,-6.73888144866239,-34.600000000000364,-2.9292122879864326,45.0,55,146,2026-06-19,2026-09-18
2026-04-22 14:40:00,4737.6,4740.8,4736.4,4739.0,894,139463,IF2606,4658.2,4662.0,4657.6,4660.0,213,69203,IF2609,IF,IF2606,IF2609,-79.0,-6.686392316272037,-34.0,-2.877687832319611,45.0,55,146,2026-06-19,2026-09-18
2026-04-22 14:45:00,4739.2,4742.8,4738.2,4740.0,1121,139648,IF2606,4659.4,4663.8,4658.6,4661.6,228,69258,IF2609,IF,IF2606,IF2609,-78.39999999999964,-6.6342096721843244,-33.399999999999636,-2.826308712384631,45.0,55,146,2026-06-19,2026-09-18
2026-04-22 14:50:00,4740.0,4744.8,4739.6,4744.4,181,139961,IF2606,4661.6,4666.6,4661.6,4666.0,288,69357,IF2609,IF,IF2606,IF2609,-78.39999999999964,-6.628057045391135,-33.399999999999636,-2.8236875678069198,45.0,55,146,2026-06-19,2026-09-18
2026-04-22 14:55:00,4744.0,4745.6,4742.8,4743.2,1066,140487,IF2606,4666.0,4667.0,4664.6,4665.2,321,69499,IF2609,IF,IF2606,IF2609,-78.0,-6.595908729489435,-33.0,-2.7905767701686064,45.0,55,146,2026-06-19,2026-09-18
2026-04-22 15:00:00,4743.0,4745.6,4743.0,4744.8,135,141181,IF2606,4664.6,4666.4,4664.2,4666.0,10,69626,IF2609,IF,IF2606,IF2609,-78.80000000000018,-6.661312048261987,-33.80000000000018,-2.8572632897367494,45.0,55,146,2026-06-19,2026-09-18
2026-04-23 09:35:00,4752.6,4761.0,4750.2,4754.0,3929,139325,IF2606,4675.0,4681.2,4670.2,4675.0,867,69255,IF2609,IF,IF2606,IF2609,-79.0,-6.665295159195033,-34.0,-2.868608043197862,45.0,55,146,2026-06-19,2026-09-18
2026-04-23 09:40:00,4754.0,4763.0,4750.4,4754.8,2960,137983,IF2606,4675.0,4683.0,4670.4,4673.6,531,69004,IF2609,IF,IF2606,IF2609,-81.19999999999982,-6.849758300923423,-36.19999999999982,-3.0537099814461484,45.0,55,146,2026-06-19,2026-09-18
2026-04-23 09:45:00,4754.6,4756.0,4745.8,4746.6,2360,136958,IF2606,4675.0,4676.2,4664.6,4665.4,478,68727,IF2609,IF,IF2606,IF2609,-81.20000000000073,-6.861591616995545,-36.20000000000073,-3.0589854253108557,45.0,55,146,2026-06-19,2026-09-18
2026-04-23 09:50:00,4746.6,4749.6,4738.8,4743.2,2610,135733,IF2606,4665.4,4668.8,4658.4,4662.4,563,68424,IF2609,IF,IF2606,IF2609,-80.80000000000018,-6.832684940291635,-35.80000000000018,-3.027352980970807,45.0,55,146,2026-06-19,2026-09-18
2026-04-23 09:55:00,4743.2,4747.6,4726.2,4730.6,3406,134774,IF2606,4662.4,4667.0,4647.0,4650.6,693,68231,IF2609,IF,IF2606,IF2609,-80.0,-6.783053331059925,-35.0,-2.967585832338717,45.0,55,146,2026-06-19,2026-09-18
2026-04-23 10:00:00,4730.8,4738.0,4729.8,4735.2,1976,134390,IF2606,4650.6,4657.8,4649.2,4656.2,499,68057,IF2609,IF,IF2606,IF2609,-79.0,-6.691758148929969,-34.0,-2.8799971780204925,45.0,55,146,2026-06-19,2026-09-18
2026-04-23 10:05:00,4736.0,4740.2,4732.8,4736.0,1904,134047,IF2606,4655.0,4659.4,4651.0,4655.8,461,67879,IF2609,IF,IF2606,IF2609,-80.19999999999982,-6.792257573507557,-35.19999999999982,-2.981140481140465,45.0,55,146,2026-06-19,2026-09-18
